,Angle,Detector,Ep,Q int,Run,Yield,Yield effcor,Yield err,Yield err effcor
11369,-15,7,3083,98301.0,1036,0.0210152,1.1472962350453436e-09,0.000603444,3.294420368403357e-11
11370,-30,8,3083,98301.0,1036,0.0188371,1.0304952987383087e-09,0.000548359,2.999832094753653e-11
11371,-45,9,3083,98301.0,1036,0.016481400000000004,9.126809068289587e-10,0.000472253,2.6151679850783075e-11
11372,-90,10,3083,98301.0,1036,0.00747824,6.646235266042523e-10,0.000387285,3.4419692668452446e-11
11373,-105,11,3083,98301.0,1036,0.016569900000000002,9.564725854649302e-10,0.00050367,2.9073594114697213e-11
11374,-120,12,3083,98301.0,1036,0.0169313,9.258425615602198e-10,0.000654063,3.5765674422032686e-11
11401,120,0,3080,59697.0,1039,0.0181949,9.6637619986564e-10,0.000723225,3.8412270864243685e-11
11402,105,1,3080,59697.0,1039,0.0148345,8.354674608183737e-10,0.000620231,3.493092579398299e-11
11403,90,2,3080,59697.0,1039,0.0106995,1.021923258666624e-09,0.000523199,4.997142174971905e-11
11404,45,3,3080,59697.0,1039,0.0187053,1.069982418868736e-09,0.00066114,3.7818595607174223e-11
11405,30,4,3080,59697.0,1039,0.0196387,1.0864204607505314e-09,0.0007074,3.9133640919965474e-11
11406,15,5,3080,59697.0,1039,0.020440599999999996,1.0874138026678472e-09,0.0007175710000000001,3.8173860346279946e-11
11407,0,6,3080,59697.0,1039,0.0211052,1.1635654896835485e-09,0.00071851,3.961267554879965e-11
11408,-15,7,3080,59697.0,1039,0.019358700000000003,1.0568618726146932e-09,0.000747994,4.083571415149543e-11
11409,-30,8,3080,59697.0,1039,0.0193776,1.0600636881914654e-09,0.000664654,3.6360311422013573e-11
11410,-45,9,3080,59697.0,1039,0.0183901,1.0183778771630584e-09,0.000642807,3.559634956229461e-11
11411,-90,10,3080,59697.0,1039,0.00633897,5.633716752121565e-10,0.00044575,3.9615730035923625e-11
11412,-105,11,3080,59697.0,1039,0.017025799999999997,9.827887280918294e-10,0.0006193269999999999,3.5749720694647446e-11
11413,-120,12,3080,59697.0,1039,0.0190461,1.0414847065335858e-09,0.0008223210000000001,4.496641020268742e-11
11414,120,0,3078,146250.0,1040,0.021398,1.1365007735533014e-09,0.000488172,2.5928023910041234e-11
11415,105,1,3078,146250.0,1040,0.015756,8.873656215345508e-10,0.00039603,2.2304100475776095e-11
11416,90,2,3078,146250.0,1040,0.0123448,1.1790680165977605e-09,0.000347785,3.321740086128994e-11
11417,45,3,3078,146250.0,1040,0.021293799999999998,1.2180500516381499e-09,0.000448335,2.564570296993444e-11
11418,30,4,3078,146250.0,1040,0.0227118,1.2564255383744302e-09,0.000492233,2.7230519467002213e-11
11419,15,5,3078,146250.0,1040,0.0239108,1.2720240087292134e-09,0.000492691,2.6210531679609422e-11
11420,0,6,3078,146250.0,1040,0.0233959,1.2898556678016477e-09,0.00048043300000000005,2.6487086542896364e-11
11421,-15,7,3078,146250.0,1040,0.022662599999999998,1.2372337953642413e-09,0.00054829,2.993314613770088e-11
11422,-30,8,3078,146250.0,1040,0.0208547,1.1408693645305173e-09,0.000456745,2.498651996444404e-11
11423,-45,9,3078,146250.0,1040,0.0202312,1.1203314015944051e-09,0.00044116099999999997,2.4429916241191294e-11
11424,-90,10,3078,146250.0,1040,0.00797008,7.083354742450121e-10,0.000315273,2.8019674830321362e-11
11425,-105,11,3078,146250.0,1040,0.0190287,1.0984031217470541e-09,0.000464222,2.6796517575223792e-11
11426,-120,12,3078,146250.0,1040,0.0201364,1.1011048269537015e-09,0.000562662,3.0767656787877854e-11
12012,120,0,3059,69984.0,1086,0.0156336,8.303392136378585e-10,0.00059961,3.1846772073572064e-11
12013,105,1,3059,69984.0,1086,0.0121647,6.851064087510378e-10,0.000500575,2.8191993272382438e-11
12014,90,2,3059,69984.0,1086,0.00865601,8.26746852306265e-10,0.000442826,4.2294891251208596e-11
12015,45,3,3059,69984.0,1086,0.0156828,8.970890752158273e-10,0.000553571,3.1665423040292594e-11
12016,30,4,3059,69984.0,1086,0.016280100000000002,9.006214129786966e-10,0.000622361,3.442925063131274e-11
12017,15,5,3059,69984.0,1086,0.0156982,8.351241821199182e-10,0.000569549,3.0299279076723275e-11
12018,0,6,3059,69984.0,1086,0.013731299999999998,7.570298698184194e-10,0.000540725,2.9811086813161535e-11
12019,-15,7,3059,69984.0,1086,0.014897299999999999,8.132978131229299e-10,0.00061157,3.3387831591737444e-11
12020,-30,8,3059,69984.0,1086,0.014018000000000001,7.668634289627179e-10,0.000545778,2.985712573351507e-11
12021,-45,9,3059,69984.0,1086,0.0146757,8.126877076188762e-10,0.000529965,2.934756372563065e-11
12022,-90,10,3059,69984.0,1086,0.00476144,4.231697624727944e-10,0.000350781,3.1175424335908745e-11
12023,-105,11,3059,69984.0,1086,0.0147525,8.515659006434185e-10,0.0005527,3.190377720966734e-11
12024,-120,12,3059,69984.0,1086,0.0148791,8.136235290680967e-10,0.000678872,3.7122287801380254e-11
12025,120,0,3058,66221.0,1087,0.0151911,8.068369427575268e-10,0.000617708,3.280800167445849e-11
12026,105,1,3058,66221.0,1087,0.00997964,5.620455351162138e-10,0.000470263,2.648484509264423e-11
12027,90,2,3058,66221.0,1087,0.00811116,7.747075151891557e-10,0.000441327,4.215171979789384e-11
12028,45,3,3058,66221.0,1087,0.0143359,8.200435683287792e-10,0.000539722,3.087323117387435e-11
12029,30,4,3058,66221.0,1087,0.0133893,7.407012416874381e-10,0.000572027,3.164475433209654e-11
12030,15,5,3058,66221.0,1087,0.0137751,7.328177193003074e-10,0.000563307,2.9967212652241956e-11
12031,0,6,3058,66221.0,1087,0.012889600000000001,7.10625520526935e-10,0.000551146,3.038561422668958e-11
12032,-15,7,3058,66221.0,1087,0.013233600000000002,7.224703764939692e-10,0.000631026,3.4450005425393195e-11
12033,-30,8,3058,66221.0,1087,0.012989600000000002,7.106041658477759e-10,0.000570098,3.118756649484859e-11
12034,-45,9,3058,66221.0,1087,0.013347799999999998,7.391533612539937e-10,0.000508079,2.813559542640495e-11
12035,-90,10,3058,66221.0,1087,0.00467477,4.1546702478975803e-10,0.000493252,4.383743818660549e-11
12036,-105,11,3058,66221.0,1087,0.012588,7.266233897508458e-10,0.0005393619999999999,3.113386119659959e-11
12037,-120,12,3058,66221.0,1087,0.0130316,7.125979650250224e-10,0.000697229,3.812609092946616e-11
12038,120,0,3054,69664.0,1088,0.0133213,7.075272340749414e-10,0.000631095,3.35190183982438e-11
12039,105,1,3054,69664.0,1088,0.0100301,5.648874029292776e-10,0.00046797699999999995,2.6356099356998887e-11
12040,90,2,3054,69664.0,1088,0.00803038,7.669921115875774e-10,0.00042328099999999996,4.042812270215124e-11
12041,45,3,3054,69664.0,1088,0.014134799999999998,8.08540226258109e-10,0.0005423030000000001,3.102086979090269e-11
12042,30,4,3054,69664.0,1088,0.014145900000000001,7.825566455891146e-10,0.000570009,3.1533117793537745e-11
12043,15,5,3054,69664.0,1088,0.0139342,7.412816360152988e-10,0.000552856,2.941123280567769e-11
12044,0,6,3054,69664.0,1088,0.0132012,7.278045572849563e-10,0.000565772,3.119197042573586e-11
12045,-15,7,3054,69664.0,1088,0.0117772,6.4296020115802e-10,0.000642522,3.507761389536165e-11
12046,-30,8,3054,69664.0,1088,0.012774700000000002,6.988479273769464e-10,0.0005322269999999999,2.911580983068486e-11
12047,-45,9,3054,69664.0,1088,0.0115914,6.418902194848248e-10,0.000484551,2.683269904770703e-11
12048,-90,10,3054,69664.0,1088,0.00462145,4.1072824582057033e-10,0.00038344800000000005,3.407868188629241e-11
12049,-105,11,3054,69664.0,1088,0.012237600000000001,7.063970761371903e-10,0.000510383,2.946109195513234e-11
12050,-120,12,3054,69664.0,1088,0.0130912,7.158570305822441e-10,0.000651423,3.562131312889401e-11
12051,120,0,3049,70512.0,1089,0.018075900000000002,9.600558151543194e-10,0.000628771,3.339558500270506e-11
12052,105,1,3049,70512.0,1089,0.010822499999999999,6.095147524154401e-10,0.000500613,2.819413340272126e-11
12053,90,2,3049,70512.0,1089,0.00817201,7.805193783874235e-10,0.00044009400000000003,4.203395435297249e-11
12054,45,3,3049,70512.0,1089,0.0158936,9.091472776449533e-10,0.000568522,3.2520651619599336e-11
12055,30,4,3049,70512.0,1089,0.016628,9.19867375200998e-10,0.000618989,3.4242710290371094e-11
12056,15,5,3049,70512.0,1089,0.0167476,8.909509212821562e-10,0.0006024219999999999,3.204808067428401e-11
12057,0,6,3049,70512.0,1089,0.015048599999999999,8.296548541616212e-10,0.000577858,3.1858292114623694e-11
12058,-15,7,3049,70512.0,1089,0.0149047,8.137018060489708e-10,0.000679233,3.708180096399529e-11
12059,-30,8,3049,70512.0,1089,0.0162795,8.905801963046488e-10,0.0005961580000000001,3.261319504091568e-11
12060,-45,9,3049,70512.0,1089,0.0153107,8.478517334805379e-10,0.000523274,2.897704010824423e-11
12061,-90,10,3049,70512.0,1089,0.00599188,5.325242860070668e-10,0.000432873,3.847129536251344e-11
12062,-105,11,3049,70512.0,1089,0.013852100000000001,7.995916632640365e-10,0.000561215,3.239529279305854e-11
12063,-120,12,3049,70512.0,1089,0.015222200000000002,8.323850289453248e-10,0.0007150689999999999,3.910162330431241e-11
12064,120,0,3045,67387.0,1090,0.0224792,1.1939259832161592e-09,0.000706534,3.752577051788524e-11
12065,105,1,3045,67387.0,1090,0.0143578,8.086200889101786e-10,0.000551174,3.104168945694875e-11
12066,90,2,3045,67387.0,1090,0.0122078,1.1659829671620553e-09,0.000501002,4.7851357207205554e-11
12067,45,3,3045,67387.0,1090,0.022258299999999998,1.273221475940294e-09,0.0006696569999999999,3.8305785882738106e-11
12068,30,4,3045,67387.0,1090,0.020294200000000002,1.1226829736471068e-09,0.0006756039999999999,3.7374673932841884e-11
12069,15,5,3045,67387.0,1090,0.0217943,1.1594289130203548e-09,0.000705551,3.753441170445595e-11
12070,0,6,3045,67387.0,1090,0.0202241,1.1149889515337004e-09,0.000687934,3.792696878399457e-11
12071,-15,7,3045,67387.0,1090,0.020535400000000002,1.1211022072190677e-09,0.0007486260000000001,4.087021733112488e-11
12072,-30,8,3045,67387.0,1090,0.019999700000000002,1.0940960565148858e-09,0.000674722,3.6911087638506414e-11
12073,-45,9,3045,67387.0,1090,0.020312200000000002,1.1248168915074674e-09,0.0006094119999999999,3.3747054060483284e-11
12074,-90,10,3045,67387.0,1090,0.00747988,6.647692804960277e-10,0.000464567,4.1288078195398604e-11
12075,-105,11,3045,67387.0,1090,0.0182542,1.0536962727351359e-09,0.000627086,3.619759731373521e-11
12076,-120,12,3045,67387.0,1090,0.0224591,1.228115423761739e-09,0.0008611760000000001,4.7091091280302396e-11
12090,120,0,3040,106329.0,1092,0.024789500000000003,1.316631737825945e-09,0.0006248730000000001,3.3188552569051886e-11
12091,105,1,3040,106329.0,1092,0.017331700000000002,9.761078156099503e-10,0.000468017,2.6358352125776585e-11
12092,90,2,3040,106329.0,1092,0.014172299999999999,1.3536149351652874e-09,0.000417331,3.9859830409140686e-11
12093,45,3,3040,106329.0,1092,0.0236804,1.3545685806578465e-09,0.000525683,3.007017090868223e-11
12094,30,4,3040,106329.0,1092,0.022935499999999998,1.2688007086794856e-09,0.000574893,3.180330255781978e-11
12095,15,5,3040,106329.0,1092,0.0234005,1.2448767007489487e-09,0.000540433,2.8750345078774238e-11
12096,0,6,3040,106329.0,1092,0.0210485,1.160439522468594e-09,0.000534225,2.9452730783228485e-11
12097,-15,7,3040,106329.0,1092,0.021684900000000003,1.1838575948520488e-09,0.000605218,3.304105279900609e-11
12098,-30,8,3040,106329.0,1092,0.0235095,1.2861018535596387e-09,0.00055056,3.011872802466214e-11
12099,-45,9,3040,106329.0,1092,0.022231099999999997,1.2310787013121008e-09,0.0005010009999999999,2.7743641134989444e-11
12100,-90,10,3040,106329.0,1092,0.00902729,8.022942985888794e-10,0.00042404,3.768626845638374e-11
12101,-105,11,3040,106329.0,1092,0.0216919,1.2521323409704774e-09,0.000529214,3.0548083141373056e-11
12102,-120,12,3040,106329.0,1092,0.0220197,1.2040880176234294e-09,0.000591144,3.232511828453542e-11
12116,120,0,3037,64681.0,1094,0.0259491,1.378220965651555e-09,0.0008304539999999999,4.4107468613909393e-11
12117,105,1,3037,64681.0,1094,0.018242400000000002,1.0273977287561495e-09,0.00063219,3.560444733929473e-11
12118,90,2,3037,64681.0,1094,0.013310299999999999,1.2712841861610695e-09,0.000528577,5.048508157355279e-11
12119,45,3,3037,64681.0,1094,0.024679200000000002,1.4117020369491701e-09,0.000711532,4.070112377040248e-11
12120,30,4,3037,64681.0,1094,0.0237428,1.3134608561415838e-09,0.0007775869999999999,4.301641283861068e-11
12121,15,5,3037,64681.0,1094,0.023947799999999998,1.27399236145363e-09,0.0007258760000000001,3.861567573482805e-11
12122,0,6,3037,64681.0,1094,0.0225116,1.2411027082216786e-09,0.000690029,3.804246968902684e-11
12123,-15,7,3037,64681.0,1094,0.023167700000000003,1.2648090422484682e-09,0.0008143260000000001,4.445701939070457e-11
12124,-30,8,3037,64681.0,1094,0.0223027,1.2200831072283357e-09,0.000698542,3.821417558813489e-11
12125,-45,9,3037,64681.0,1094,0.021714599999999997,1.2024767810639934e-09,0.000669146,3.705490905390139e-11
12126,-90,10,3037,64681.0,1094,0.00866112,7.697511872770359e-10,0.00047803900000000004,4.248539309173952e-11
12127,-105,11,3037,64681.0,1094,0.0206761,1.1934968119500685e-09,0.000664368,3.834964475706943e-11
12128,-120,12,3037,64681.0,1094,0.0214848,1.174838451070444e-09,0.000796829,4.3572448806971016e-11
12129,120,0,3036,72576.0,1095,0.0273811,1.4542780320936677e-09,0.0007478939999999999,3.972250254864346e-11
12130,105,1,3036,72576.0,1095,0.0208124,1.1721381227231331e-09,0.000620318,3.493582556607448e-11
12131,90,2,3036,72576.0,1095,0.0155559,1.4857643833349345e-09,0.000548397,5.23781157327913e-11
12132,45,3,3036,72576.0,1095,0.028575200000000002,1.6345614139125224e-09,0.000719047,4.113099754295884e-11
12133,30,4,3036,72576.0,1095,0.0278637,1.5414306340141957e-09,0.000746895,4.131851955741817e-11
12134,15,5,3036,72576.0,1095,0.0274584,1.4607517958951703e-09,0.0007155489999999999,3.8066292529826685e-11
12135,0,6,3036,72576.0,1095,0.028632599999999998,1.5785638250247887e-09,0.000739987,4.079673900339537e-11
12136,-15,7,3036,72576.0,1095,0.026313299999999998,1.4365387919990595e-09,0.0008133789999999999,4.4405319214899046e-11
12137,-30,8,3036,72576.0,1095,0.0271181,1.4835125661973091e-09,0.000725905,3.971108556150533e-11
12138,-45,9,3036,72576.0,1095,0.024659599999999997,1.3655603340759513e-09,0.0006518180000000001,3.6095346471018127e-11
12139,-90,10,3036,72576.0,1095,0.0100636,8.943956495558519e-10,0.000489737,4.3525044936855016e-11
12140,-105,11,3036,72576.0,1095,0.025716500000000003,1.4844463300387375e-09,0.000683472,3.9452394458197497e-11
12141,-120,12,3036,72576.0,1095,0.0253773,1.3876893349879904e-09,0.000837362,4.578888679742186e-11
12259,120,0,3029,82031.0,1105,0.016065100000000002,8.532572472759671e-10,0.000577591,3.0677288452071455e-11
12260,105,1,3029,82031.0,1105,0.011822299999999999,6.658227080139578e-10,0.00047002199999999995,2.6471272160758608e-11
12261,90,2,3029,82031.0,1105,0.00944773,9.02365066461276e-10,0.00041463800000000005,3.960261845198483e-11
12262,45,3,3029,82031.0,1105,0.0160454,9.178305562442952e-10,0.0005384130000000001,3.0798353626532205e-11
12263,30,4,3029,82031.0,1105,0.016093200000000002,8.902820328713437e-10,0.00054993,3.042233976691633e-11
12264,15,5,3029,82031.0,1105,0.0156582,8.32996233228657e-10,0.000527998,2.8088818967203407e-11
12265,0,6,3029,82031.0,1105,0.0133911,7.382740665286927e-10,0.000519402,2.863551363989038e-11
12266,-15,7,3029,82031.0,1105,0.014311700000000002,7.813277783270417e-10,0.000541026,2.9536577946516903e-11
12267,-30,8,3029,82031.0,1105,0.014776300000000001,8.083467031945932e-10,0.0005370780000000001,2.938118680984725e-11
12268,-45,9,3029,82031.0,1105,0.015349600000000001,8.500058761671815e-10,0.000489537,2.7108805871244426e-11
12269,-90,10,3029,82031.0,1105,0.00606065,5.386361732859686e-10,0.000402844,3.580248827951007e-11
12270,-105,11,3029,82031.0,1105,0.014497399999999999,8.368406363658969e-10,0.00051625,2.9799755716466013e-11
12271,-120,12,3029,82031.0,1105,0.0148408,8.115291966714257e-10,0.000677903,3.70693006449214e-11
12272,120,0,3025,73752.0,1106,0.017099400000000004,9.081914817878927e-10,0.000664895,3.531422010616517e-11
12273,105,1,3025,73752.0,1106,0.012088799999999999,6.80831779995359e-10,0.000492579,2.7741664793720966e-11
12274,90,2,3025,73752.0,1106,0.00998985,9.541436577027686e-10,0.000431554,4.121828776771029e-11
12275,45,3,3025,73752.0,1106,0.0163285,9.340244704173766e-10,0.0005585319999999999,3.1949202652488476e-11
12276,30,4,3025,73752.0,1106,0.016741,9.261185787972038e-10,0.000609033,3.369194052927528e-11
12277,15,5,3025,73752.0,1106,0.016481700000000002,8.768053810274973e-10,0.000560068,2.979490199077209e-11
12278,0,6,3025,73752.0,1106,0.0149484,8.241306581309609e-10,0.000551665,3.041422757738732e-11
12279,-15,7,3025,73752.0,1106,0.015161500000000001,8.277214524553647e-10,0.000636401,3.4743446233159415e-11
12280,-30,8,3025,73752.0,1106,0.0153123,8.376689173424044e-10,0.000546178,2.987900798287911e-11
12281,-45,9,3025,73752.0,1106,0.0153126,8.479569486760294e-10,0.000520859,2.884330605713256e-11
12282,-90,10,3025,73752.0,1106,0.0067622,6.00985955465895e-10,0.00043431800000000005,3.859971876105951e-11
12283,-105,11,3025,73752.0,1106,0.016509700000000002,9.52997630900027e-10,0.000584681,3.3749832391397696e-11
12284,-120,12,3025,73752.0,1106,0.0162213,8.870181228751953e-10,0.000626145,3.423905374709112e-11
12298,120,0,3020,67064.0,1108,0.026026900000000002,1.3823531163283683e-09,0.000768033,4.079213471420052e-11
12299,105,1,3020,67064.0,1108,0.0198704,1.1190854180083867e-09,0.000624726,3.5184080685376605e-11
12300,90,2,3020,67064.0,1108,0.0143545,1.3710170958016779e-09,0.000525789,5.02187960419707e-11
12301,45,3,3020,67064.0,1108,0.0244898,1.4008679594345757e-09,0.0006713180000000001,3.840079856886135e-11
12302,30,4,3020,67064.0,1108,0.0232044,1.2836763604230237e-09,0.0007771130000000001,4.2990190975738106e-11
12303,15,5,3020,67064.0,1108,0.0240805,1.2810518319003893e-09,0.000714168,3.79928250943559e-11
12304,0,6,3020,67064.0,1108,0.0223018,1.229536078209378e-09,0.0006754039999999999,3.723616862167747e-11
12305,-15,7,3020,67064.0,1108,0.0226274,1.235312099283614e-09,0.0007737239999999999,4.22404084740675e-11
12306,-30,8,3020,67064.0,1108,0.022168599999999997,1.2127470831290417e-09,0.000656888,3.593546755061078e-11
12307,-45,9,3020,67064.0,1108,0.0231782,1.2835257074437223e-09,0.000642365,3.557187318523814e-11
12308,-90,10,3020,67064.0,1108,0.00955415,8.491186250649908e-10,0.000495882,4.407117765939176e-11
12309,-105,11,3020,67064.0,1108,0.0222551,1.2846422149065814e-09,0.000673855,3.8897267580279325e-11
12310,-120,12,3020,67064.0,1108,0.0249071,1.3619777137630632e-09,0.000888143,4.856570908032923e-11
12649,120,0,2730,85523.0,1135,0.018637599999999997,9.898890932412845e-10,0.00059254,3.147126686425242e-11
12650,105,1,2730,85523.0,1135,0.0142046,7.999919844916019e-10,0.000473736,2.6680441741767705e-11
12651,90,2,2730,85523.0,1135,0.0095652,9.1358478001757e-10,0.000401395,3.83377621769699e-11
12652,45,3,2730,85523.0,1135,0.0157556,9.012533880091877e-10,0.000507117,2.900815674217771e-11
12653,30,4,2730,85523.0,1135,0.0157305,8.702173289390966e-10,0.000527894,2.920329974527036e-11
12654,15,5,2730,85523.0,1135,0.0169884,9.037611736075485e-10,0.0005601569999999999,2.979963667705514e-11
12655,0,6,2730,85523.0,1135,0.0161543,8.90613971438079e-10,0.000550019,3.0323480804268883e-11
12656,-15,7,2730,85523.0,1135,0.015200899999999998,8.298724418183392e-10,0.000629645,3.437461161041177e-11
12657,-30,8,2730,85523.0,1135,0.0163907,8.966634616278514e-10,0.000516694,2.8266067382255856e-11
