Run,Detector,Yield,Yield err,Area,Area err,sig1,X2NDF,IsValid,Status,Q int
run_0613,det10,0.0866784,0.00235277,1985.89,53.9042,10.3172,0.959607,1,0,22911
run_0613,det11,0.186891,0.00333556,4281.86,76.421,10.7701,1.36046,1,0,22911
run_0613,det12,0.210671,0.00339269,4826.67,77.7299,9.00029,1.0082,1,0,22911
run_0614,det0,0.219768,0.00175932,17243.4,138.04,8.41818,0.872983,1,0,78462
run_0614,det1,0.178682,0.00160881,14019.8,126.231,9.09625,1.5752,1,0,78462
run_0614,det2,0.098025,0.00122802,7691.24,96.3533,9.0138,0.886216,1,0,78462
run_0614,det3,0.196263,0.00167923,15399.2,131.756,9.36733,1.33182,1,0,78462
run_0614,det4,0.205117,0.00172522,16093.9,135.364,9.71612,0.993961,1,0,78462
run_0614,det5,0.206345,0.00171961,16190.2,134.924,10.1364,1.26422,1,0,78462
run_0614,det6,0.20882,0.00172694,16384.5,135.499,9.16951,1.25481,1,0,78462
run_0614,det7,0.201884,0.00172089,15840.3,135.024,9.58599,1.74001,1,0,78462
run_0614,det8,0.200401,0.00169893,15723.9,133.302,8.92587,0.927239,1,0,78462
run_0614,det9,0.202603,0.00169359,15896.6,132.883,8.72675,1.41234,1,0,78462
run_0614,det10,0.0859504,0.00118906,6743.84,93.2959,10.4474,1.49257,1,0,78462
run_0614,det11,0.189903,0.00169865,14900.2,133.28,11.0363,1.7057,1,0,78462
run_0614,det12,0.209371,0.00173446,16427.7,136.089,8.99791,0.950995,1,0,78462
run_0616,det0,0.22145,0.00153617,22832.4,158.386,8.53618,1.01681,1,0,103104
run_0616,det1,0.181606,0.00141603,18724.3,145.998,9.04169,1.25974,1,0,103104
run_0616,det2,0.0991657,0.00106301,10224.4,109.6,9.13583,1.33201,1,0,103104
run_0616,det3,0.204172,0.00148321,21051,152.925,9.38542,1.27043,1,0,103104
run_0616,det4,0.206524,0.00149344,21293.4,153.98,9.51251,1.34592,1,0,103104
run_0616,det5,0.213747,0.00152213,22038.2,156.938,10.1087,1.40712,1,0,103104
run_0616,det6,0.207181,0.00149525,21361.2,154.166,9.09618,0.989803,1,0,103104
run_0616,det7,0.205652,0.00150259,21203.6,154.923,9.5383,1.58431,1,0,103104
run_0616,det8,0.207411,0.00149101,21384.9,153.729,8.97335,1.26889,1,0,103104
run_0616,det9,0.203762,0.00147259,21008.7,151.83,8.69229,1.0836,1,0,103104
run_0616,det10,0.0885533,0.00105126,9130.2,108.389,10.4076,1.57085,1,0,103104
run_0616,det11,0.193353,0.00148302,19935.5,152.906,11.0072,2.55097,1,0,103104
run_0616,det12,0.217096,0.00153269,22383.5,158.026,9.05933,1.01029,1,0,103104
run_0617,det0,0.263277,0.00304771,8043.64,93.1137,8.37711,1.15072,1,0,30552
run_0617,det1,0.21601,0.00279376,6599.54,85.355,8.97111,0.965696,1,0,30552
run_0617,det2,0.116919,0.00210092,3572.11,64.1873,9.3205,1.02395,1,0,30552
run_0617,det3,0.24387,0.00294239,7450.72,89.8958,9.2458,1.41579,1,0,30552
run_0617,det4,0.238795,0.00292173,7295.67,89.2648,9.3857,1.26409,1,0,30552
run_0617,det5,0.247934,0.00297873,7574.88,91.0062,10.1112,1.05278,1,0,30552
run_0617,det6,0.248313,0.0029661,7586.45,90.6202,9.15711,1.05664,1,0,30552
run_0617,det7,0.244118,0.00296269,7458.29,90.5163,9.5931,1.14239,1,0,30552
run_0617,det8,0.243075,0.00294113,7426.43,89.8574,8.85551,0.982724,1,0,30552
run_0617,det9,0.235944,0.00288891,7208.56,88.2619,8.64542,1.01532,1,0,30552
run_0617,det10,0.104795,0.00207992,3201.71,63.5458,10.4715,1.03275,1,0,30552
run_0617,det11,0.232295,0.00291806,7097.09,89.1525,11.3384,1.80649,1,0,30552
run_0617,det12,0.255638,0.00301984,7810.27,92.2621,8.9214,0.971114,1,0,30552
run_0618,det0,0.302655,0.00337505,8554.83,95.3991,8.51635,1.14804,1,0,28266
run_0618,det1,0.249988,0.00310073,7066.17,87.6451,8.99001,1.08298,1,0,28266
run_0618,det2,0.132933,0.00230715,3757.5,65.214,9.23848,1.11947,1,0,28266
run_0618,det3,0.278887,0.00322718,7883.01,91.2195,9.51221,1.33037,1,0,28266
run_0618,det4,0.282353,0.00326073,7980.98,92.1679,9.61528,1.2145,1,0,28266
run_0618,det5,0.291488,0.00332306,8239.21,93.9297,10.2045,0.956149,1,0,28266
run_0618,det6,0.281855,0.0032715,7966.92,92.4721,9.15364,1.06443,1,0,28266
run_0618,det7,0.277105,0.00326853,7832.66,92.3883,9.75246,0.954734,1,0,28266
run_0618,det8,0.277958,0.00323982,7856.77,91.5766,8.82037,1.25983,1,0,28266
run_0618,det9,0.275615,0.00321114,7790.54,90.7661,8.79966,1.15185,1,0,28266
run_0618,det10,0.117258,0.00223303,3314.41,63.1187,10.5868,1.04226,1,0,28266
run_0618,det11,0.265418,0.00323275,7502.31,91.377,11.3366,1.90248,1,0,28266
run_0618,det12,0.295885,0.00333748,8363.48,94.3373,8.86511,1.35418,1,0,28266
run_0619,det0,0.341671,0.0026144,18179.6,139.107,8.621,1.13856,1,0,53208
run_0619,det1,0.285552,0.0024136,15193.6,128.423,9.15374,0.962649,1,0,53208
run_0619,det2,0.152443,0.00178815,8111.2,95.1436,9.03265,1.09254,1,0,53208
run_0619,det3,0.30718,0.00249027,16344.4,132.502,9.49781,1.2178,1,0,53208
run_0619,det4,0.320254,0.00254572,17040.1,135.453,9.534,1.15346,1,0,53208
run_0619,det5,0.32982,0.00257509,17549.1,137.016,10.1528,1.34057,1,0,53208
run_0619,det6,0.315026,0.00251922,16761.9,134.043,9.13424,1.68179,1,0,53208
run_0619,det7,0.309995,0.00251179,16494.2,133.647,9.53842,1.94592,1,0,53208
run_0619,det8,0.318699,0.00253011,16957.4,134.622,8.97418,1.29225,1,0,53208
run_0619,det9,0.316256,0.00250373,16827.3,133.218,8.72355,1.2079,1,0,53208
run_0619,det10,0.13554,0.00174854,7211.83,93.0364,10.4666,1.55945,1,0,53208
run_0619,det11,0.302466,0.00251091,16093.6,133.6,11.1414,2.45582,1,0,53208
run_0619,det12,0.329065,0.00257792,17508.9,137.166,8.98664,1.24269,1,0,53208
run_0620,det0,0.348172,0.00186996,36777,197.522,8.60473,1.5,1,0,105629
run_0620,det1,0.281874,0.00170142,29774.1,179.719,9.12231,1.25988,1,0,105629
run_0620,det2,0.154609,0.0012806,16331.2,135.269,9.22257,1.40749,1,0,105629
run_0620,det3,0.314854,0.00178363,33257.7,188.403,9.47833,1.6496,1,0,105629
run_0620,det4,0.321008,0.00180683,33907.7,190.854,9.68489,1.65902,1,0,105629
run_0620,det5,0.32779,0.00182813,34624.2,193.104,10.2185,1.47214,1,0,105629
run_0620,det6,0.324303,0.00181309,34255.8,191.515,9.18903,1.38638,1,0,105629
run_0620,det7,0.319149,0.00181068,33711.3,191.26,9.54056,2.52573,1,0,105629
run_0620,det8,0.319917,0.00180779,33792.6,190.955,9.0729,1.51643,1,0,105629
run_0620,det9,0.316732,0.00178126,33456.1,188.152,8.76683,1.53887,1,0,105629
run_0620,det10,0.137336,0.00124155,14506.7,131.144,10.4434,2.51724,1,0,105629
run_0620,det11,0.301965,0.00179944,31896.2,190.073,11.2576,2.94748,1,0,105629
run_0620,det12,0.332768,0.0018412,35150,194.484,9.01879,1.48303,1,0,105629
run_0621,det0,0.317364,0.00259306,15837.4,129.401,8.468,1.34355,1,0,49903
run_0621,det1,0.257969,0.00236554,12873.4,118.048,9.08717,1.02409,1,0,49903
run_0621,det2,0.142732,0.00179091,7122.73,89.3715,9.16956,1.11138,1,0,49903
run_0621,det3,0.284639,0.00246844,14204.4,123.182,9.45865,1.47104,1,0,49903
run_0621,det4,0.294058,0.00250884,14674.4,125.199,9.63565,1.51119,1,0,49903
run_0621,det5,0.301721,0.00253658,15056.8,126.583,10.1254,1.289,1,0,49903
run_0621,det6,0.295878,0.0025176,14765.2,125.636,9.0935,1.27124,1,0,49903
run_0621,det7,0.291554,0.00251383,14549.4,125.448,9.60931,1.66172,1,0,49903
run_0621,det8,0.294213,0.0025117,14682.1,125.341,9.06665,1.13983,1,0,49903
run_0621,det9,0.28325,0.0024466,14135,122.092,8.65095,1.34121,1,0,49903
run_0621,det10,0.12557,0.00172881,6266.3,86.2729,10.5404,1.81549,1,0,49903
run_0621,det11,0.274403,0.00249887,13693.5,124.701,11.2156,1.6853,1,0,49903
run_0621,det12,0.30937,0.00258381,15438.5,128.94,8.96421,0.872764,1,0,49903
run_0622,det0,0.277382,0.0024439,13765.6,121.284,8.51899,1.29577,1,0,49627
run_0622,det1,0.22749,0.00224265,11289.6,111.296,9.06453,1.31884,1,0,49627
run_0622,det2,0.122889,0.00167422,6098.61,83.0866,9.17336,1.05094,1,0,49627
run_0622,det3,0.254554,0.00234881,12632.7,116.564,9.28428,1.27701,1,0,49627
run_0622,det4,0.262533,0.00238058,13028.7,118.141,9.69942,1.49799,1,0,49627
run_0622,det5,0.260425,0.00237388,12924.1,117.809,10.2001,1.33229,1,0,49627
run_0622,det6,0.253936,0.00235092,12602.1,116.669,9.08745,1.15513,1,0,49627
run_0622,det7,0.252811,0.00235756,12546.2,116.999,9.64299,1.41991,1,0,49627
run_0622,det8,0.255501,0.00235139,12679.8,116.693,8.96232,1.42198,1,0,49627
run_0622,det9,0.251876,0.00232043,12499.8,115.156,8.74363,1.21276,1,0,49627
run_0622,det10,0.108794,0.00160533,5399.13,79.6679,10.3889,1.80447,1,0,49627
run_0622,det11,0.241318,0.00235293,11975.9,116.769,11.2618,1.6939,1,0,49627
run_0622,det12,0.270386,0.00243621,13418.4,120.902,9.14276,1.16018,1,0,49627
run_0623,det0,0.261612,0.00157712,29885.8,180.165,8.51435,1.39194,1,0,114237
run_0623,det1,0.217958,0.00145717,24898.9,166.463,9.18858,1.0131,1,0,114237
run_0623,det2,0.119528,0.00109881,13654.5,125.525,9.29223,1.02726,1,0,114237
run_0623,det3,0.242925,0.00152413,27751,174.113,9.43662,1.5904,1,0,114237
run_0623,det4,0.245877,0.00154016,28088.3,175.943,9.56355,1.18979,1,0,114237
run_0623,det5,0.24987,0.00155291,28544.4,177.399,10.089,1.33734,1,0,114237
run_0623,det6,0.24624,0.00154048,28129.7,175.98,9.19214,1.41914,1,0,114237
run_0623,det7,0.243246,0.00154363,27787.7,176.34,9.5931,1.71207,1,0,114237
run_0623,det8,0.245212,0.00153321,28012.3,175.149,9.0055,1.49348,1,0,114237
run_0623,det9,0.243706,0.00151816,27840.2,173.43,8.707,1.50898,1,0,114237
run_0623,det10,0.105457,0.00106637,12047,121.819,10.5611,1.92395,1,0,114237
run_0623,det11,0.229041,0.00152383,26164.9,174.078,11.2327,2.52902,1,0,114237
run_0623,det12,0.259227,0.0015797,29613.3,180.461,8.95305,1.48381,1,0,114237
run_0624,det0,0.258195,0.00199175,18076,139.44,8.6234,1.04166,1,0,70009
run_0624,det1,0.212571,0.00183272,14881.9,128.307,9.03417,1.1324,1,0,70009
run_0624,det2,0.117576,0.00138169,8231.36,96.7308,9.16852,1.24872,1,0,70009
run_0624,det3,0.233362,0.00191014,16337.4,133.727,9.43753,1.21981,1,0,70009
run_0624,det4,0.241829,0.00194604,16930.2,136.24,9.69267,1.04016,1,0,70009
run_0624,det5,0.242701,0.001948,16991.2,136.378,10.214,1.20291,1,0,70009
run_0624,det6,0.238156,0.00192788,16673.1,134.969,9.20285,1.66165,1,0,70009
run_0624,det7,0.235811,0.00193521,16508.9,135.482,9.5599,1.65784,1,0,70009
run_0624,det8,0.240975,0.00193711,16870.4,135.615,8.97381,1.39238,1,0,70009
run_0624,det9,0.233284,0.00189609,16332,132.743,8.6559,1.30176,1,0,70009
run_0624,det10,0.100493,0.00132741,7035.38,92.9303,10.2796,1.74092,1,0,70009
run_0624,det11,0.224644,0.00192421,15727.1,134.712,11.1841,1.86856,1,0,70009
run_0624,det12,0.249164,0.00197653,17443.7,138.375,8.97123,1.38385,1,0,70009
run_0625,det0,0.251766,0.00155989,28046,173.767,8.66861,1.66105,1,0,111397
run_0625,det1,0.202864,0.00142185,22598.4,158.389,9.06271,0.988943,1,0,111397
run_0625,det2,0.114099,0.0010811,12710.3,120.432,9.24117,1.19348,1,0,111397
run_0625,det3,0.228534,0.00149275,25458,166.288,9.41039,1.74226,1,0,111397
run_0625,det4,0.236259,0.00151805,26318.5,169.106,9.65727,1.28514,1,0,111397
run_0625,det5,0.23699,0.00152511,26399.9,169.892,10.1277,1.2148,1,0,111397
run_0625,det6,0.23341,0.00150836,26001.2,168.026,9.07803,1.30965,1,0,111397
run_0625,det7,0.22653,0.00150401,25234.7,167.542,9.52765,1.65436,1,0,111397
run_0625,det8,0.230311,0.00150055,25655.9,167.157,8.95824,1.11479,1,0,111397
run_0625,det9,0.229634,0.00148627,25580.5,165.566,8.67602,1.02304,1,0,111397
run_0625,det10,0.0985656,0.00103945,10979.9,115.791,10.3754,1.9943,1,0,111397
run_0625,det11,0.215969,0.00149574,24058.3,166.621,11.1037,2.48068,1,0,111397
run_0625,det12,0.243178,0.00154227,27089.3,171.804,8.92512,1.24048,1,0,111397
run_0626,det0,0.244723,0.00136681,34731.5,193.981,8.51098,1.41615,1,0,141922
run_0626,det1,0.205112,0.00127286,29109.9,180.648,9.05627,1.33926,1,0,141922
run_0626,det2,0.110997,0.000949614,15752.9,134.771,9.0586,1.44929,1,0,141922
run_0626,det3,0.225903,0.00131435,32060.7,186.536,9.54626,1.92759,1,0,141922
run_0626,det4,0.227139,0.00132474,32236,188.01,9.68501,1.2903,1,0,141922
run_0626,det5,0.234898,0.00134512,33337.2,190.903,10.1517,1.2994,1,0,141922
run_0626,det6,0.230435,0.00133308,32703.7,189.193,9.11287,1.39567,1,0,141922
run_0626,det7,0.223224,0.00132445,31680.4,187.969,9.44975,2.23248,1,0,141922
run_0626,det8,0.228873,0.00132635,32482.1,188.238,8.92794,1.57058,1,0,141922
run_0626,det9,0.22325,0.00131513,31684,186.646,8.64561,1.4041,1,0,141922
run_0626,det10,0.098018,0.000921048,13910.9,130.717,10.3845,2.21738,1,0,141922
run_0626,det11,0.215431,0.00132158,30574.4,187.561,11.1343,2.81619,1,0,141922
run_0626,det12,0.239664,0.00136298,34013.5,193.437,9.00986,0.9595,1,0,141922
run_0627,det0,0.251588,0.00187599,19469.1,145.174,8.54705,1.1828,1,0,77385
run_0627,det1,0.205522,0.00172458,15904.3,133.457,9.07112,1.03038,1,0,77385
run_0627,det2,0.111826,0.00129138,8653.64,99.9333,9.00547,0.969966,1,0,77385
run_0627,det3,0.225704,0.00179013,17466.1,138.529,9.4133,1.20981,1,0,77385
run_0627,det4,0.232277,0.00181276,17974.8,140.28,9.63424,1.17148,1,0,77385
run_0627,det5,0.236061,0.00183337,18267.6,141.876,10.2217,1.18251,1,0,77385
run_0627,det6,0.22745,0.00180444,17601.2,139.637,9.01669,0.972906,1,0,77385
run_0627,det7,0.224702,0.00180167,17388.5,139.422,9.50558,1.50138,1,0,77385
run_0627,det8,0.227753,0.00179717,17624.7,139.074,8.94002,1.14508,1,0,77385
run_0627,det9,0.227291,0.00178366,17588.9,138.029,8.76515,1.0453,1,0,77385
run_0627,det10,0.101244,0.00128351,7834.74,99.3241,10.5895,1.8114,1,0,77385
run_0627,det11,0.220296,0.00181922,17047.6,140.781,11.3515,1.67164,1,0,77385
run_0627,det12,0.243168,0.00186365,18817.5,144.219,8.94669,0.895974,1,0,77385
run_0629,det0,0.268994,0.00216777,16850.9,135.798,8.58766,1.19549,1,0,62644
run_0629,det1,0.222407,0.00199882,13932.5,125.214,9.095,0.893662,1,0,62644
run_0629,det2,0.121258,0.0015005,7596.06,93.9971,8.98232,1.00941,1,0,62644
run_0629,det3,0.239427,0.0020732,14998.6,129.874,9.46259,1.61931,1,0,62644
run_0629,det4,0.243227,0.00207545,15236.7,130.015,9.57365,0.99461,1,0,62644
run_0629,det5,0.247596,0.00210262,15510.4,131.716,10.1335,1.12548,1,0,62644
run_0629,det6,0.236181,0.00204802,14795.3,128.296,9.07845,1.17879,1,0,62644
run_0629,det7,0.237572,0.00206405,14882.4,129.3,9.63497,1.58511,1,0,62644
run_0629,det8,0.244402,0.00207136,15310.3,129.758,8.96335,1.48808,1,0,62644
run_0629,det9,0.239411,0.00203968,14997.7,127.774,8.58551,1.21724,1,0,62644
run_0629,det10,0.1074,0.00146813,6727.94,91.9694,10.4931,1.62499,1,0,62644
run_0629,det11,0.236158,0.00210004,14793.9,131.555,11.0901,1.69572,1,0,62644
run_0629,det12,0.259497,0.0021559,16255.9,135.054,9.06108,1.11004,1,0,62644
run_0630,det0,0.264418,0.00162361,28967.3,177.868,8.47981,1.08351,1,0,109551
run_0630,det1,0.218897,0.00150056,23980.4,164.388,9.0617,0.943822,1,0,109551
run_0630,det2,0.123883,0.00114572,13571.5,125.514,9.12775,1.30063,1,0,109551
run_0630,det3,0.238032,0.00154699,26076.6,169.474,9.42461,1.43693,1,0,109551
run_0630,det4,0.244401,0.00157123,26774.4,172.13,9.55651,1.40226,1,0,109551
run_0630,det5,0.243698,0.00157338,26697.4,172.365,10.1075,1.13874,1,0,109551
run_0630,det6,0.23784,0.00154979,26055.6,169.781,9.18528,1.20277,1,0,109551
run_0630,det7,0.235884,0.0015577,25841.3,170.648,9.60578,1.45026,1,0,109551
run_0630,det8,0.239315,0.00155026,26217.1,169.833,8.91883,1.18872,1,0,109551
run_0630,det9,0.241828,0.00155133,26492.5,169.95,8.67191,1.29341,1,0,109551
run_0630,det10,0.107072,0.0011105,11729.8,121.657,10.5095,1.75653,1,0,109551
run_0630,det11,0.236123,0.00158917,25867.6,174.096,11.2111,2.00137,1,0,109551
run_0630,det12,0.260611,0.00162528,28550.2,178.051,8.95748,1.13978,1,0,109551
run_0631,det0,0.254377,0.00192314,18902.3,142.905,8.49069,1.45326,1,0,74308
run_0631,det1,0.213054,0.00178753,15831.6,132.828,9.02217,0.774921,1,0,74308
run_0631,det2,0.114041,0.00133161,8474.16,98.949,9.08686,1.22677,1,0,74308
run_0631,det3,0.23299,0.0018471,17313,137.254,9.50573,1.23991,1,0,74308
run_0631,det4,0.234059,0.00185548,17392.5,137.877,9.74436,1.2974,1,0,74308
run_0631,det5,0.239084,0.00187422,17765.9,139.269,10.2668,1.33745,1,0,74308
run_0631,det6,0.231042,0.00184102,17168.2,136.802,9.15163,1.26869,1,0,74308
run_0631,det7,0.229496,0.00184652,17053.4,137.211,9.58282,2.03545,1,0,74308
run_0631,det8,0.23016,0.00184072,17102.7,136.78,8.88079,1.28435,1,0,74308
run_0631,det9,0.231517,0.00183262,17203.6,136.178,8.69408,1.1978,1,0,74308
run_0631,det10,0.102421,0.00131377,7610.7,97.6233,10.4009,1.52978,1,0,74308
run_0631,det11,0.223118,0.00186684,16579.5,138.721,11.0826,2.06081,1,0,74308
run_0631,det12,0.247647,0.00191753,18402.1,142.488,8.94028,1.19959,1,0,74308
run_0632,det0,0.236268,0.00211536,13301.4,119.091,8.57141,1.62289,1,0,56298
run_0632,det1,0.198494,0.00196242,11174.8,110.481,9.03495,1.20325,1,0,56298
run_0632,det2,0.105279,0.00145813,5927.02,82.0899,9.00081,1.24944,1,0,56298
run_0632,det3,0.21601,0.00202863,12160.9,114.208,9.44933,1.43782,1,0,56298
run_0632,det4,0.21608,0.0020323,12164.9,114.414,9.51325,1.55226,1,0,56298
run_0632,det5,0.21876,0.00205024,12315.7,115.424,10.1002,1.68774,1,0,56298
run_0632,det6,0.214629,0.00203765,12083.2,114.716,9.02759,1.15272,1,0,56298
run_0632,det7,0.211503,0.00202296,11907.2,113.889,9.51169,1.57864,1,0,56298
run_0632,det8,0.21578,0.0020316,12148,114.375,8.9691,1.41674,1,0,56298
run_0632,det9,0.213813,0.00201037,12037.3,113.18,8.76199,1.14758,1,0,56298
run_0632,det10,0.0952492,0.00143224,5362.34,80.6322,10.3785,1.72552,1,0,56298
run_0632,det11,0.206554,0.00203894,11628.6,114.788,11.0093,1.8722,1,0,56298
run_0632,det12,0.227908,0.0020999,12830.8,118.22,8.99026,1.09811,1,0,56298
run_0634,det0,0.231671,0.00066268,130498,373.282,8.54599,1.66816,1,0,563292
run_0634,det1,0.189687,0.000611147,106849,344.254,9.04306,1.2447,1,0,563292
run_0634,det2,0.105528,0.000464594,59443.1,261.702,9.10518,2.09109,1,0,563292
run_0634,det3,0.20889,0.000634764,117666,357.557,9.43415,3.46333,1,0,563292
run_0634,det4,0.212166,0.000641473,119511,361.336,9.6423,2.63709,1,0,563292
run_0634,det5,0.214999,0.000645976,121107,363.873,10.1368,2.47663,1,0,563292
run_0634,det6,0.209227,0.000637175,117856,358.915,9.07779,2.77114,1,0,563292
run_0634,det7,0.207246,0.000638335,116740,359.569,9.56405,5.02446,1,0,563292
run_0634,det8,0.210145,0.000637724,118373,359.225,8.95728,1.92811,1,0,563292
run_0634,det9,0.208627,0.000631005,117518,355.44,8.66735,2.48304,1,0,563292
run_0634,det10,0.0914361,0.000448719,51505.2,252.76,10.5798,4.95844,1,0,563292
run_0634,det11,0.203314,0.000644291,114525,362.924,11.1541,6.72218,1,0,563292
run_0634,det12,0.223471,0.000659848,125880,371.687,8.96449,1.43721,1,0,563292
run_0635,det0,0.229697,0.00144267,27159.6,170.583,8.58577,1.4233,1,0,118241
run_0635,det1,0.188966,0.00132975,22343.5,157.231,9.00033,0.961362,1,0,118241
run_0635,det2,0.103531,0.00100019,12241.6,118.264,9.15772,1.52072,1,0,118241
run_0635,det3,0.206154,0.00137578,24375.9,162.674,9.41279,1.4279,1,0,118241
run_0635,det4,0.209956,0.00139251,24825.4,164.651,9.59961,1.40727,1,0,118241
run_0635,det5,0.212601,0.00139753,25138.1,165.246,10.1922,1.32379,1,0,118241
run_0635,det6,0.209544,0.0013864,24776.6,163.93,9.1292,1.43917,1,0,118241
run_0635,det7,0.206572,0.00138679,24425.2,163.976,9.56235,2.41385,1,0,118241
run_0635,det8,0.208132,0.00138018,24609.8,163.193,8.8749,1.39482,1,0,118241
run_0635,det9,0.210164,0.00138018,24850,163.194,8.75678,1.39,1,0,118241
run_0635,det10,0.0919177,0.000974951,10868.4,115.279,10.6282,2.07074,1,0,118241
run_0635,det11,0.201349,0.00139367,23807.7,164.789,11.0974,2.13521,1,0,118241
run_0635,det12,0.226201,0.00144225,26746.2,170.534,9.04299,1.18585,1,0,118241
run_0637,det0,0.231888,0.0012479,37020.8,199.227,8.5317,1.37701,1,0,159650
run_0637,det1,0.193531,0.0011515,30897.2,183.837,9.06978,1.35882,1,0,159650
run_0637,det2,0.104457,0.000865844,16676.5,138.232,9.06764,1.41279,1,0,159650
run_0637,det3,0.208685,0.00118965,33316.6,189.927,9.4693,1.74405,1,0,159650
run_0637,det4,0.211908,0.00120312,33831.1,192.078,9.63596,1.6683,1,0,159650
run_0637,det5,0.213394,0.00120747,34068.3,192.772,10.1401,1.3296,1,0,159650
run_0637,det6,0.205846,0.00118384,32863.3,188.999,9.07545,1.6761,1,0,159650
run_0637,det7,0.206727,0.00120207,33004,191.911,9.58044,2.00554,1,0,159650
run_0637,det8,0.208212,0.00118826,33241,189.705,8.84309,1.46435,1,0,159650
run_0637,det9,0.207813,0.00117988,33177.4,188.368,8.68294,1.40574,1,0,159650
run_0637,det10,0.0915548,0.000838668,14616.7,133.893,10.5039,1.79112,1,0,159650
run_0637,det11,0.201363,0.00119933,32147.6,191.473,11.1055,2.75137,1,0,159650
run_0637,det12,0.225377,0.00123992,35981.5,197.953,9.00877,1.18855,1,0,159650
run_0638,det0,0.233017,0.00148259,26526.9,168.779,8.6145,1.17954,1,0,113841
run_0638,det1,0.192079,0.0013601,21866.5,154.835,9.0337,1.17756,1,0,113841
run_0638,det2,0.105442,0.00102689,12003.6,116.902,9.17006,1.16735,1,0,113841
run_0638,det3,0.207509,0.00140281,23623,159.698,9.31811,1.67352,1,0,113841
run_0638,det4,0.21173,0.00142302,24103.6,161.998,9.56067,1.29872,1,0,113841
run_0638,det5,0.215255,0.00143173,24504.9,162.989,10.1633,1.44163,1,0,113841
run_0638,det6,0.208691,0.00141121,23757.6,160.654,9.02249,1.07491,1,0,113841
run_0638,det7,0.208798,0.00142511,23769.8,162.236,9.50951,1.5672,1,0,113841
run_0638,det8,0.209849,0.00141515,23889.4,161.102,8.97654,1.17356,1,0,113841
run_0638,det9,0.20968,0.00140321,23870.2,159.743,8.64749,1.50607,1,0,113841
run_0638,det10,0.0943363,0.00100161,10739.3,114.025,10.5352,2.47485,1,0,113841
run_0638,det11,0.20308,0.00142095,23118.9,161.762,11.0831,2.54334,1,0,113841
run_0638,det12,0.226438,0.00147116,25778,167.478,9.08009,1.19846,1,0,113841
run_0639,det0,0.233147,0.00135755,31715.9,184.673,8.55604,1.07554,1,0,136034
run_0639,det1,0.193253,0.00125083,26289,170.156,9.05995,1.35486,1,0,136034
run_0639,det2,0.106386,0.000943256,14472.1,128.315,9.17165,1.28514,1,0,136034
run_0639,det3,0.208213,0.00128915,28324,175.368,9.42129,1.62638,1,0,136034
run_0639,det4,0.211327,0.00129934,28747.6,176.755,9.49137,1.82072,1,0,136034
run_0639,det5,0.217798,0.00132004,29627.9,179.57,10.1745,1.22136,1,0,136034
run_0639,det6,0.211245,0.00129783,28736.5,176.549,9.12013,1.34992,1,0,136034
run_0639,det7,0.209242,0.00130249,28464,177.182,9.42572,2.11718,1,0,136034
run_0639,det8,0.21265,0.00129957,28927.6,176.785,8.89639,1.26718,1,0,136034
run_0639,det9,0.213167,0.00129469,28997.9,176.122,8.69157,1.16634,1,0,136034
run_0639,det10,0.0945659,0.000917657,12864.2,124.833,10.6406,2.10724,1,0,136034
run_0639,det11,0.204061,0.00131008,27759.2,178.216,11.1872,2.6042,1,0,136034
run_0639,det12,0.225566,0.00134378,30684.7,182.8,9.08434,1.10729,1,0,136034
run_0641,det0,0.239573,0.00161396,23668.6,159.451,8.56256,1.16009,1,0,98795
run_0641,det1,0.198519,0.00148568,19612.7,146.778,9.00797,1.29871,1,0,98795
run_0641,det2,0.108377,0.0011193,10707.1,110.581,9.21975,1.13434,1,0,98795
run_0641,det3,0.217237,0.00153565,21461.9,151.715,9.40096,1.66536,1,0,98795
run_0641,det4,0.218116,0.00154711,21548.8,152.847,9.57402,1.36624,1,0,98795
run_0641,det5,0.221807,0.00155956,21913.4,154.077,10.0925,1.33623,1,0,98795
run_0641,det6,0.214368,0.0015331,21178.5,151.463,9.02206,1.47427,1,0,98795
run_0641,det7,0.213106,0.00154336,21053.8,152.477,9.39356,1.71712,1,0,98795
run_0641,det8,0.220041,0.00155008,21739,153.14,8.94485,1.12168,1,0,98795
run_0641,det9,0.217606,0.00153236,21498.4,151.39,8.76397,1.56325,1,0,98795
run_0641,det10,0.0965061,0.00109254,9534.32,107.937,10.53,1.51505,1,0,98795
run_0641,det11,0.212959,0.00156517,21039.3,154.631,11.1974,2.49785,1,0,98795
run_0641,det12,0.233285,0.00160415,23047.4,158.482,8.90092,0.896198,1,0,98795
run_0642,det0,0.247196,0.00143357,31742.4,184.085,8.56001,1.40464,1,0,128410
run_0642,det1,0.2042,0.00132054,26221.4,169.571,9.01415,1.0311,1,0,128410
run_0642,det2,0.111647,0.00099361,14336.5,127.59,9.14008,1.28703,1,0,128410
run_0642,det3,0.222427,0.00136285,28561.9,175.004,9.4416,1.94496,1,0,128410
run_0642,det4,0.222551,0.00137178,28577.7,176.15,9.68797,1.41851,1,0,128410
run_0642,det5,0.228036,0.0013816,29282.2,177.411,10.1669,1.52081,1,0,128410
run_0642,det6,0.219249,0.00135151,28153.8,173.548,9.00369,1.54526,1,0,128410
run_0642,det7,0.218206,0.00136877,28019.9,175.764,9.56827,1.33921,1,0,128410
