Run,Angle,Detector,Ep,Q int,Yield,Yield effcor,Yield err,Yield err effcor
501,-45,9,2362.0,474725.0,0.0549418,2.564663118342389e-09,0.000372557,1.739082442476012e-11
501,-90,10,2362.0,474725.0,0.0203899,1.6342961579342617e-09,0.000268527,2.152304054466248e-11
501,-105,11,2362.0,474725.0,0.0558938,2.693675331423251e-09,0.000392793,1.8929770644610548e-11
501,-120,12,2362.0,474725.0,0.0578452,2.479145305547974e-09,0.000386115,1.65482216268879e-11
502,120,0,2361.5,415140.0,0.0594922,2.5508263503369756e-09,0.00041531300000000005,1.7807230931744e-11
502,105,1,2361.5,415140.0,0.0397365,1.8431613856818151e-09,0.00035376900000000003,1.640943113387616e-11
502,90,2,2361.5,415140.0,0.026509300000000003,2.052488412495946e-09,0.000307998,2.3846813234296126e-11
502,45,3,2361.5,415140.0,0.053733800000000005,2.5730402075046525e-09,0.00040944699999999996,1.9606348217363325e-11
502,30,4,2361.5,415140.0,0.0545784,2.520394828944215e-09,0.000404934,1.869958737639243e-11
502,15,5,2361.5,415140.0,0.055152099999999996,2.5107428364983482e-09,0.000408781,1.8609336134918365e-11
502,0,6,2361.5,415140.0,0.0534732,2.430993030829719e-09,0.0003995,1.816202725508241e-11
502,-15,7,2361.5,415140.0,0.052762,2.4182896604786763e-09,0.000403659,1.850127717029608e-11
502,-30,8,2361.5,415140.0,0.05248200000000001,2.3495776811020685e-09,0.000394665,1.7668840278803165e-11
502,-45,9,2361.5,415140.0,0.051262699999999994,2.39292407668934e-09,0.000386644,1.8048400429697874e-11
502,-90,10,2361.5,415140.0,0.019443799999999997,1.5584641236907585e-09,0.000279268,2.2383955754269782e-11
502,-105,11,2361.5,415140.0,0.0518764,2.500065820592716e-09,0.00040736099999999996,1.963184247061225e-11
502,-120,12,2361.5,415140.0,0.053821100000000004,2.3066793338847142e-09,0.00040095699999999996,1.718432409735983e-11
503,120,0,2361.0,422532.0,0.0577265,2.475119046072047e-09,0.000405986,1.7407320399445765e-11
503,105,1,2361.0,422532.0,0.038639,1.7922542947003297e-09,0.000347207,1.6105055433629682e-11
503,90,2,2361.0,422532.0,0.026526599999999997,2.0538278688201856e-09,0.000296441,2.2952009954571062e-11
503,45,3,2361.0,422532.0,0.05168240000000001,2.4748090256102953e-09,0.0003861,1.8488378341333507e-11
503,30,4,2361.0,422532.0,0.0533905,2.465538383586659e-09,0.000398445,1.8399929598864708e-11
503,15,5,2361.0,422532.0,0.05308240000000001,2.4165218648816625e-09,0.000399355,1.8180227144021677e-11
503,0,6,2361.0,422532.0,0.051521500000000005,2.3422650493685317e-09,0.00039138599999999997,1.7793149434937882e-11
503,-15,7,2361.0,422532.0,0.0509298,2.334312739286738e-09,0.000393037,1.8014429196875734e-11
503,-30,8,2361.0,422532.0,0.0506639,2.2681827803358687e-09,0.00039055800000000005,1.7484973133185887e-11
503,-45,9,2361.0,422532.0,0.0485719,2.267318517373197e-09,0.000375881,1.754598752836011e-11
503,-90,10,2361.0,422532.0,0.0196419,1.5743422824304671e-09,0.000278538,2.2325444619085596e-11
503,-105,11,2361.0,422532.0,0.0507264,2.444644170407244e-09,0.00040156400000000003,1.935246916093818e-11
503,-120,12,2361.0,422532.0,0.0520683,2.231557355024506e-09,0.00039182800000000004,1.6793070933841558e-11
504,120,0,2360.5,397200.0,0.05844590000000001,2.5059645094509844e-09,0.00042888199999999995,1.8389024221414277e-11
504,105,1,2360.5,397200.0,0.0393169,1.8236984103963198e-09,0.000359712,1.6685094770963144e-11
504,90,2,2360.5,397200.0,0.0261128,2.021789312347898e-09,0.00030729,2.379199617778965e-11
504,45,3,2360.5,397200.0,0.051638699999999996,2.472716453391915e-09,0.000398034,1.905983730824745e-11
504,30,4,2360.5,397200.0,0.052544900000000005,2.426489128435258e-09,0.000408915,1.8883427353636667e-11
504,15,5,2360.5,397200.0,0.052925900000000005,2.4093973627518796e-09,0.00041243800000000005,1.8775817312481407e-11
504,0,6,2360.5,397200.0,0.050856900000000003,2.3120510736145196e-09,0.000399015,1.8139978235761472e-11
504,-15,7,2360.5,397200.0,0.0512653,2.3496900218213385e-09,0.000406785,1.8644554026341274e-11
504,-30,8,2360.5,397200.0,0.050323599999999996,2.252947818160665e-09,0.00039569599999999996,1.7714997334350137e-11
504,-45,9,2360.5,397200.0,0.0490105,2.2877922048698744e-09,0.000388926,1.815492335461219e-11
504,-90,10,2360.5,397200.0,0.0192231,1.54077452432754e-09,0.00028693,2.299808221698379e-11
504,-105,11,2360.5,397200.0,0.0512265,2.4687453593270305e-09,0.00041644800000000004,2.0069769892556064e-11
504,-120,12,2360.5,397200.0,0.052086900000000005,2.232354518880508e-09,0.00040505099999999997,1.735978586222387e-11
507,120,0,2359.2,212041.0,0.06836519999999999,2.9312708826712976e-09,0.000622158,2.6676051994596805e-11
507,105,1,2359.2,212041.0,0.0463545,2.1501346231446576e-09,0.000529981,2.458295306192126e-11
507,90,2,2359.2,212041.0,0.0321835,2.4918146018025094e-09,0.00045375,3.5131694053409005e-11
507,45,3,2359.2,212041.0,0.060694500000000005,2.9063529635795562e-09,0.000586872,2.810233507882693e-11
507,30,4,2359.2,212041.0,0.0609184,2.8131718838873115e-09,0.000598032,2.7616726769988974e-11
