,a0,a1,a2,a3,a4,a5,a0_err,a1_err,a2_err,a3_err,a4_err,a5_err,Chi2,Pval,Chi2NDF
2.4719,0.0013369804336633706,-0.0023375529075764234,0.0024958595669772876,-0.0017412019155003122,0.000720960563071138,-0.00012541396649390357,0.005135043017244213,0.012345672567710943,0.012987022454773189,0.008654608436514421,0.003633596583050383,0.0007612269799269757,53217.61215350773,0.0,53217.61215350773
2.4724,0.009542215748751914,-0.022019970501304442,0.02306868137929996,-0.015236310364599603,0.006243715661877758,-0.0012275965544283896,0.005001731757280313,0.0120246231883053,0.012649120464810386,0.008428607179659134,0.003538037491361839,0.0007412887358256807,5115797.669220643,0.0,5115797.669220643
2.4748,0.0036427191973835704,-0.008436262340985934,0.008862086708141703,-0.005887483957174311,0.0024185584126947823,-0.00046760730011763396,0.0045127154058149325,0.010846664679369188,0.01140503226629661,0.0075935737262521185,0.003182529595392753,0.0006647122111833093,884770.5959293239,0.0,884770.5959293239
2.4759,0.0033484076663850004,-0.007798340369522094,0.008120960312730574,-0.005302537404197949,0.00212776434732187,-0.0004046718024641738,0.003571103986034335,0.008587754629361337,0.00903882803695471,0.006029427684377934,0.0025356505552144738,0.0005324050120289623,1424355.1280503185,0.0,1424355.1280503185
2.4768,0.0006349818826008047,-0.0013055590657380378,0.001312316906943778,-0.0007758311592809264,0.00023334356282633806,-1.797608268427897e-05,0.0035561706238876356,0.008552424705499084,0.009003167758762311,0.006007148799980802,0.0025282833423540966,0.0005318606509231226,37185.070054462325,0.0,37185.070054462325
2.4789,0.000819451378690772,-0.0018051832073311402,0.0020963078210378683,-0.0015754628743920307,0.0007996692531602179,-0.00022309863168257227,0.0044081605577378615,0.010602866222936,0.011164010690221406,0.007450832985112326,0.0031389395585232505,0.0006625388126505208,55048.927285327336,0.0,55048.927285327336
2.4798,0.0018063622831796522,-0.004143236865949973,0.00440292793773267,-0.002929186339505563,0.00122110072131143,-0.00023852891371722862,0.004384607209896962,0.010545184671625955,0.0111043220485192,0.007411673145609352,0.0031221463427142542,0.0006590904452596948,266545.95911428833,0.0,266545.95911428833
2.4799,-0.0005561587290232595,0.0015217934467983696,-0.0015548432255307887,0.0010116286259371776,-0.00040255680299972063,8.211772254873573e-05,0.0020961402192240528,0.005040474580730946,0.00530516421808141,0.0035386754223291315,0.0014888562056533474,0.0003136398622362832,117369.74271246631,0.0,117369.74271246631
2.4809,0.0002008829336386242,-0.0002909201869591982,0.00037138228898925263,-0.0002948907574129578,0.000154773562124344,-3.0953701495584074e-05,0.0018735395038035054,0.004504733237928937,0.004740269052908183,0.003160752451211678,0.0013286978706129253,0.00027930395774537775,6537.229215289408,0.0,6537.229215289408
2.481,0.006354402408472737,-0.015137601439015214,0.016039186471132894,-0.010761622843375562,0.004568873189342959,-0.0009637205631647938,0.004402387677498202,0.010589580616835384,0.011155573331502404,0.0074495712543249226,0.0031413784147153526,0.0006645244022762766,5677089.5551106725,0.0,5677089.5551106725
2.4815,0.004630299990303399,-0.01086430359446311,0.011303414676273604,-0.007346915595027426,0.0029465666121457623,-0.0005639337369159891,0.004299838916232042,0.01033756383337991,0.01087710304521751,0.007252894625820157,0.003048284639633508,0.0006401824427489922,1456843.3695170265,0.0,1456843.3695170265
2.4824,0.0017999250046543125,-0.0036962225866616905,0.003947493863435625,-0.002614859281578674,0.0010702227491643512,-0.0002005384234906593,0.003401381868826944,0.008179020541250803,0.008607422232009667,0.005739996428688506,0.0024128885390258532,0.0005066900934678943,348283.40484863456,0.0,348283.40484863456
2.4825,0.003976427128236537,-0.00917004598322535,0.009691712549404485,-0.006450627176391777,0.002689129002958701,-0.0005365864975011014,0.005006974736854017,0.012037214545537092,0.012663803685515854,0.008439832064423192,0.003542969370049068,0.000742384646067376,995178.4589831973,0.0,995178.4589831973
2.4829,0.004275750341328433,-0.00899388494136133,0.00960294282631935,-0.006429019896444288,0.0026229501548744594,-0.0004965121215434465,0.0064118900974480045,0.01541820897395429,0.01622571201050269,0.010820159060939704,0.004547949639205054,0.0009543882736554833,621134.9125560344,0.0,621134.9125560344
2.483,0.007034385545942712,-0.016184339972525663,0.016978584423767984,-0.011195937798490263,0.004593366363844886,-0.0008983185860789167,0.0059823737427680095,0.014382787151879258,0.01513169626568936,0.010085689124536081,0.004234840728317263,0.0008877032533547408,2025281.679587385,0.0,2025281.679587385
2.4834,0.009003549320595994,-0.020114383493023524,0.021276329851559694,-0.014192337038650749,0.005901262153638953,-0.0011911416976735367,0.00861606468977697,0.0207174820553661,0.021800448943399282,0.01453499003671372,0.006108046039740903,0.001281768588877043,1589992.9025509935,0.0,1589992.9025509935
2.4835,0.02691963219325544,-0.05911767557290659,0.06256112132598446,-0.0416996059492476,0.01707303487646783,-0.0033384387359394196,0.016087490844846217,0.03868403243819034,0.04070789153492814,0.027143811930509992,0.011407182606444518,0.002393602021511382,4297384.965701063,0.0,4297384.965701063
2.4855,0.0035707012798908977,-0.007274021763038263,0.007763320826455811,-0.005240655584785259,0.0021209265306616487,-0.00039111823985615857,0.004475008709303163,0.010760637637230796,0.011323143843899628,0.007549800269331735,0.0031728120485502616,0.0006656041664640879,792777.2411724791,0.0,792777.2411724791
2.4857,0.004925936604848857,-0.010090319997175357,0.010461281861807947,-0.006711076570184105,0.0024984002427181906,-0.00041333609236859914,0.008783672241282521,0.021120959141876224,0.02222416506044978,0.014817319506992423,0.006226121246329949,0.001305469990913869,384180.87221583957,0.0,384180.87221583957
2.486,0.0034565312851242425,-0.007450154742045356,0.007873138315559913,-0.005259458890449764,0.002140805297695003,-0.000422729518590792,0.004042737086925023,0.009721001462798582,0.010229021878258885,0.006820166743349657,0.0028658362941039093,0.0006013120031192178,1029224.188591018,0.0,1029224.188591018
2.4864,-0.0014557288449168482,0.004114414871267513,-0.0043286811487490695,0.002918864472512439,-0.0013131885920323327,0.00032062131028975926,0.0027946867490523677,0.006719522312662131,0.007069978266020543,0.004712992208744584,0.0019796723858837803,0.00041493228400251987,616281.5379097791,0.0,616281.5379097791
2.4875,0.0012512490659499775,-0.002705085373754912,0.00292551443378386,-0.0020247836550097986,0.0008718517426435923,-0.0001877137424238784,0.002010468030446019,0.004834007831464125,0.005086330598056397,0.003390799397276161,0.0014246557360057845,0.0002989168365971719,505403.22954799316,0.0,505403.22954799316
2.4879,0.0007302823812116443,-0.0014669832385294512,0.001525737051895959,-0.0009910629085077005,0.00036934980856706545,-5.025303699535133e-05,0.0018592999133408114,0.004470069496262264,0.0047025638942868875,0.003134231670381564,0.001316450424091404,0.0002761892390712997,137869.97734722774,0.0,137869.97734722774
2.488,0.005507966760983862,-0.012884580616301378,0.01354231856915078,-0.008963579573610048,0.00367771591990973,-0.0007434107121198075,0.004208878613892265,0.01011809661858191,0.010643338327746566,0.007091988777277791,0.0029758290070327435,0.0006226828841874387,2695683.5700040204,0.0,2695683.5700040204
2.4889,0.0004469922240257773,-0.0008614014338661491,0.0009104833617357144,-0.0005981577163733931,0.00023489188729342025,-4.3132581450666674e-05,0.003901040501702093,0.009379677196795808,0.00986941421730637,0.00658003104903712,0.0027658209968832808,0.0005806824870623848,11097.523237511981,0.0,11097.523237511981
2.489,0.0011804902721630484,-0.0026627363167150975,0.002848791173233778,-0.0019500576713209483,0.0008329200433976336,-0.00017484595333028263,0.0018918370761999512,0.004547944665616154,0.0047839440961775954,0.003187580433073757,0.001337988849655491,0.00028037764357030274,478754.74768214906,0.0,478754.74768214906
2.4898,0.0010684222925956277,-0.0023647322441675556,0.0024059300873133793,-0.0015038918113798871,0.0005472951011442628,-8.20133385014965e-05,0.00347901096284859,0.00836092183824435,0.008789778511345147,0.005850879297640039,0.0024494488996139635,0.0005107676040501997,126063.92557992261,0.0,126063.92557992261
2.4899,0.0014275283403799577,-0.003288894654098762,0.0034507962790186752,-0.002286729707747348,0.0009393698893647162,-0.00019032306799143806,0.0014336165429961825,0.0034466920289006405,0.0036262022641322493,0.0024169376828575423,0.001015402034664652,0.0002132823247080405,1170520.6443727384,0.0,1170520.6443727384
2.4909,0.0007846099675354878,-0.0017867635825252748,0.0018993152889166254,-0.0012842265043255807,0.0005536376094799067,-0.00012032979592155324,0.0014565012813165927,0.0035020556747723205,0.003685470194279749,0.0024573883777789375,0.0010331814520083758,0.0002176521256660018,385997.6548661217,0.0,385997.6548661217
2.4911,0.002392963593627506,-0.005645551037398278,0.005924066598776534,-0.003931995346403205,0.0016377712419077817,-0.0003358223449083375,0.002840895247517129,0.006828529819373235,0.007182822941080011,0.004785814214902448,0.0020082259365905917,0.0004206971345179653,931881.2246908098,0.0,931881.2246908098
2.4928,0.00028311962208249497,-0.0005897795431417663,0.0005954404146626402,-0.00037009324337722305,0.0001260633052518889,-1.186119318491441e-05,0.0015645916878238289,0.003761613388146771,0.0039581728465886154,0.002638522452964842,0.0011084545970814752,0.00023256076731776608,39174.7604964666,0.0,39174.7604964666
2.493,-0.0003092474196373374,0.0008306051624451527,-0.0008790565056688848,0.0005733690348357356,-0.0002202374077304725,3.440514690677965e-05,0.0028309222421329626,0.006809144207299811,0.007168276121745299,0.004783415453479244,0.002014820207305476,0.0004248607782424033,21129.323230029506,0.0,21129.323230029506
2.4939,0.00034126661227174004,-0.0007302088822735975,0.000731775065863971,-0.00043914111149234714,0.00014364740439604118,-1.2905101172321076e-05,0.0026560432434388714,0.00638116325310537,0.00670205910495513,0.0044518519208100555,0.0018602992357936862,0.00038953177907283005,17564.54623762916,0.0,17564.54623762916
2.4948,0.0015738859310290287,-0.0037057510707798613,0.0038923025205299666,-0.0025895049355435518,0.001097063631885442,-0.00024092289622040797,0.002156312804723996,0.005185110777889379,0.005456306649735435,0.0036374669222268767,0.0015291308643005151,0.0003208280730170076,845210.8401871757,0.0,845210.8401871757
2.4949,-0.000589687102363845,0.001457021104379841,-0.0014743613683405599,0.0009185561951978727,-0.000336890886452057,5.976203070999497e-05,0.0013705748580114545,0.003296555789840247,0.0034716794095051564,0.0023176986285660646,0.0009767994407827022,0.0002067172943744972,314001.66738295846,0.0,314001.66738295846
2.4961,-0.001272636449286324,0.0031173682061833574,-0.003252846510740426,0.002148116085727736,-0.0008835850415478408,0.00019197112198166,0.00232777310943347,0.005596738603265334,0.0058892604508647885,0.003925802825657752,0.0016495040786670754,0.00034712687012221593,585088.2119064066,0.0,585088.2119064066
2.4968,0.0021255204869539135,-0.005024919124311467,0.0052389342430352315,-0.003433700263796524,0.0013989702237381385,-0.00027475693723405525,0.002536970149214013,0.006098664361862391,0.006414125833043793,0.004272976152987213,0.0017913843363124684,0.00037339678136601677,1297831.0217783498,0.0,1297831.0217783498
2.4969,0.00031358748666843184,-0.0006987268953908554,0.0007345327271317537,-0.0004874173653379721,0.00020257541404561374,-3.822603928752e-05,0.0012610996816954422,0.0030319733833755994,0.0031907187343013193,0.002127990567439359,0.0008953976267955781,0.00018884773069992837,56129.61474717558,0.0,56129.61474717558
2.4979,-0.029366131049641808,0.06770113840821068,-0.06517200427333592,0.03774451840217807,-0.012917999609356912,0.002036968130223471,0.055070529489323755,0.12742696307250187,0.1239103873039462,0.07302288696432772,0.025719680629925683,0.004253563782794073,136663980.6971507,,inf
2.4989,0.00265153703811416,-0.006332464315923048,0.0067084238487442605,-0.004514557550495901,0.001935204758543585,-0.0004173236229422367,0.002273154124235817,0.005467867697277949,0.005760019439786593,0.003847744191191509,0.0016226598016779168,0.00034395155808934985,2474163.262713456,0.0,2474163.262713456
2.4993,-0.0010250389159480733,0.0025122633129459615,-0.0026199023361890283,0.0017215296418244819,-0.0007080845799707913,0.00014665377512618205,0.0011211120957583388,0.002695893603108342,0.0028366146384358436,0.0018913310171407621,0.0007957676266049625,0.00016776610384384413,863438.4721315663,0.0,863438.4721315663
2.5,0.03327541464057049,-0.07694742610328831,0.07487137020393675,-0.04418820293085446,0.015619817468248698,-0.002605363284081008,0.06477953771072241,0.1499186981378957,0.14583632295617643,0.08599955620006337,0.03032178458712634,0.0050226304863324,73169074.62671375,,inf
2.5009,-0.0007737206991322854,0.0011613514788071377,0.0002975265175467201,-0.0016623095753027783,0.0014796515111101805,-0.00048531923302747026,0.0008555698565103682,0.0012423834685146885,0.00032863117522518686,0.0017829698732685969,0.0015823073264073359,0.0005164560559863428,92124.98764885691,,-92124.98764885691
2.5019,-0.000804347246407211,0.00198981760711181,-0.002082919634680991,0.0013792261534453232,-0.0005557295019044117,0.00010610053281952248,0.0024403369262314726,0.005869378900322018,0.00617860345877286,0.00412263217765844,0.0017351619451930003,0.0003655950575507509,207486.83592058165,0.0,207486.83592058165
2.5029,0.0006857746182673541,-0.0015905118814849573,0.0016773875035083208,-0.001136519451544915,0.00048346381164843244,-9.672771664084867e-05,0.002323670370234025,0.005589723008852157,0.0058894225332929515,0.00393612974605438,0.0016611903573013791,0.0003520972628520364,145414.4311481465,0.0,145414.4311481465
2.5037,0.0703723033834649,-0.16259257181127396,0.15774016096384003,-0.09258767978371907,0.03240265976339174,-0.0053030225171717404,0.05152840195331,0.11923041879903977,0.1159354298305697,0.06831955766012841,0.024059667609824427,0.003977527973317844,1013780710.0624888,,inf
2.5049,-2.8459484423386597e-05,3.7272168669861584e-05,6.162821777589648e-05,-2.0315891282103376e-05,-9.60190599474612e-05,8.351404920719195e-05,8.903472980931366e-05,5.102669307839667e-05,0.0001167045181161814,2.9765539283254185e-05,0.00018050128396604912,0.00013950079118596324,394.49027402716814,,-197.24513701358407
2.506,-0.027037975027610628,0.06277932134162256,-0.0613644836464573,0.0364725100571377,-0.013006674192553191,0.0021890814646710055,0.0608076230630725,0.1407327858980588,0.13691422080872123,0.08075566847091976,0.028485979161754445,0.004725027356987,63119984.92600134,,inf
2.5067,-0.006286582923166861,0.01495802477847974,-0.015309277790947817,0.009820992115010085,-0.00395444934132172,0.0007989631691849297,0.047682041113118676,0.11032373637920918,0.10726609553078936,0.06321017022321843,0.022268897947837367,0.0036922662459643036,4975247.137101975,,inf
2.5079,-0.00032965774789772695,0.0006088637492212001,-0.00011935801126128354,-0.00044634598896209354,0.0004885024467853327,-0.0001797844507542834,0.06254255889022076,0.1447241773381712,0.1407464407319016,0.08296641430884132,0.029242971898352177,0.004844397633271915,16368.11137709139,,inf
2.509,-0.002320705350362662,0.005635275940943707,-0.005906764627368943,0.003906749294017686,-0.0016104183846767928,0.0003239271169327568,0.0027246993684302587,0.006558316048517848,0.006913204823465048,0.004623758305087234,0.0019562365888848737,0.00041676071020625,1816647.6302020904,0.0,1816647.6302020904
2.5103,-0.026470160619190608,0.060950303070512746,-0.05849457978604278,0.033682764291398826,-0.011404558086287153,0.0017669111276394922,0.0709035867787707,0.16410429228481435,0.15965886737972482,0.09417739550216886,0.03322119273123294,0.0055078543278909275,26828862.975671016,,inf
2.5107,0.0011991483027955496,-0.0028454134953648236,0.003069775215308823,-0.002137349775973796,0.0009724723662970503,-0.00023635596263654746,0.003262457542212463,0.007846031178087721,0.008263045531963196,0.005517949677542858,0.002322110812935811,0.0004888963999312866,483973.72054109146,0.0,483973.72054109146
2.513,0.005940242890801528,-0.01277463643279475,0.013319297257368135,-0.008543675558016162,0.0033982091018547322,-0.0005546098120179366,0.008619280207270276,0.02072696672496362,0.021816530004376992,0.014553112354470708,0.006121360358428482,0.001287776736243605,618931.6766306201,0.0,618931.6766306201
2.515,0.006532442797509752,-0.01564853106552988,0.016583051567350182,-0.011198723761968843,0.004816482633454688,-0.0010366222859336527,0.003894765266053271,0.009359449327566573,0.00984156661884314,0.006550832826512363,0.002743755485131832,0.0005729442856887462,4792405.339544009,0.0,4792405.339544009
2.5164,-0.0002186071914067611,0.0006176734543146267,-0.0006973877738367662,0.000531061300183211,-0.0002683488145940327,8.330916066648375e-05,0.003337718531341236,0.008028371863841649,0.00845430632467354,0.005643933660338577,0.002375585785322662,0.0004993925988200527,45625.250444382946,0.0,45625.250444382946
2.5186,-0.03579807935147983,0.08298573141746601,-0.08084177997443476,0.04778839587311268,-0.016910384688543445,0.002827756723501551,0.07119992337157557,0.16477372342626664,0.16027991389749288,0.09451270658903022,0.03332290559586327,0.005522324743311173,150601623.38055053,,inf
2.5208,0.0029702532028892392,-0.0070458324885955825,0.0073936112472954285,-0.004890176213909747,0.002033422416137798,-0.00042235120335246124,0.0029246523657333484,0.007042255740530326,0.007434777074668874,0.00498510740562487,0.0021194011551539196,0.00045639145954509295,1829042.6058735135,0.0,1829042.6058735135
2.5229,0.000967782307562004,-0.0022378099780464566,0.0023343587822042267,-0.001533369579981958,0.0006266344348096475,-0.00010899919338273889,0.0033045835686433397,0.007939642494249425,0.008343331157248036,0.005546969910113823,0.00231991877319121,0.00048618725889367187,133904.3994822124,0.0,133904.3994822124
2.525,0.0015508054218642542,-0.0036009617371632885,0.003689582586961393,-0.0023284266973533363,0.0009044032831558857,-0.00015759434390991145,0.0034693889086405793,0.008339600198969748,0.00877262997694462,0.005844553065553356,0.002450058211911212,0.0005122227291986269,709347.2333418252,0.0,709347.2333418252
2.527,-0.11806184502847827,0.2729708542744902,-0.264794179089904,0.15538871735520843,-0.05433462933932276,0.008867901821343338,0.06936574387667667,0.16054210742320177,0.15618870316870018,0.0921272246972893,0.032497409641646824,0.0053898042610077265,1761440656.674219,,inf
2.5289,0.0024948138549500953,-0.005923935938843883,0.006243492383898541,-0.004163992446605036,0.0017607681430464872,-0.0003737142605189092,0.003087113690255689,0.007426181903069353,0.007825136336614495,0.005229599461161914,0.0022053252052395,0.0004657613955155911,2257745.1044930937,0.0,2257745.1044930937
2.5309,-0.0211385162389206,0.04854372865247569,-0.04626507425564341,0.026312905567010603,-0.008718428271194512,0.0013047445410645508,0.07321277745101294,0.169423696549296,0.16478128005863382,0.09714537143819284,0.03423776759689367,0.005668279651303787,24385258.51214128,,inf
2.533,0.003040705868934346,-0.0072105884341500115,0.007543959549527912,-0.004966972932844982,0.0020432500524066866,-0.0004058609506464306,0.003394660228153838,0.008161596278965736,0.00858910244877052,0.005727593531980631,0.0024047758184236297,0.0005039536102714871,2192024.8328063716,0.0,2192024.8328063716
2.535,-0.0030637514381650632,0.007440810359263139,-0.007755532444983615,0.005079447876790155,-0.002058141597789831,0.0004131896608555452,0.003362879542391153,0.0080880321704205,0.008514848158724504,0.0056813815496694975,0.0023906642883581315,0.0005032947756700775,2445187.890473083,0.0,2445187.890473083
2.5368,0.0051619177186212895,-0.012324803525089578,0.01299607327957375,-0.008688018170095901,0.003674555714910488,-0.0007834282457021002,0.0031802199020770127,0.007640181467933542,0.00802941341453758,0.005339798525839965,0.0022302614166258487,0.0004629210276068676,8342042.033416031,0.0,8342042.033416031
2.5393,-0.0020783592462900735,0.00507865453535139,-0.0052861114142181975,0.003457676201508164,-0.0013950099831118168,0.0002663923910142807,0.0031841080520042214,0.007659069150413079,0.008065384607135432,0.005384440385601547,0.0022699114806637895,0.000479315301129054,618184.6012993266,0.0,618184.6012993266
2.5408,0.0002344412901367221,-0.00045369860396959893,0.00045573113170860324,-0.0002757454074675536,9.243085402210749e-05,-7.94544681531617e-06,0.0034263832601749995,0.008234985917139614,0.008659889089136025,0.005768307689052174,0.0024188656502263026,0.0005061346844291163,3827.199587189086,0.0,3827.199587189086
2.5428,-0.00022750027822215912,0.0006419934396610927,-0.0006358018819767608,0.0003887525643442302,-0.00015881666197437028,3.703316498043785e-05,0.004127366685261362,0.009922053821942013,0.010432332693948816,0.006946050260178376,0.0029091929053244006,0.0006048087160530775,13522.57583354115,0.0,13522.57583354115
2.5448,-0.001147595590818895,0.0028636100593182334,-0.0029635485780694637,0.0019258552184506783,-0.0008033707742258756,0.0001783322239513052,0.0036819389410677164,0.0088546263519925,0.009315908765387789,0.00620938400403573,0.0026079340101702007,0.000545254991783607,385614.47838193685,0.0,385614.47838193685
2.547,-0.0011811937976071718,0.002974244638290102,-0.003096850698964815,0.002041047943667884,-0.0008427849895639161,0.0001676555386679046,0.0034832026237389116,0.008375925528229513,0.008817603637076028,0.005883214918519536,0.0024749117471811965,0.0005210603656073602,229423.49227886737,0.0,229423.49227886737
2.549,0.0055378130825851635,-0.013244229026966536,0.014103162235363342,-0.009587610450009443,0.004159382007696721,-0.000900398100911165,0.0034251129593131477,0.008233210702143173,0.008665180591209931,0.005776831376510656,0.0024261342773779955,0.0005108018712248621,5914019.851723265,0.0,5914019.851723265
2.5509,-0.0015810425690165886,0.003957046784091034,-0.004059930820293545,0.00258633381132789,-0.0010015771518048222,0.0001836367308501452,0.0038174705975015082,0.00917994928142316,0.009660569054115543,0.006441594975861292,0.0027079593625387926,0.0005681487235407365,324273.16762988514,0.0,324273.16762988514
2.5529,0.0010295056325384522,-0.0022373265449537882,0.0023456379750257383,-0.001539108983642734,0.0005998022774589273,-8.962151561509035e-05,0.0033952801416977565,0.008164622933899416,0.008594186093533344,0.0057330379564725685,0.0024110291839153633,0.0005073281244880295,145769.63291378738,0.0,145769.63291378738
2.555,-0.0016457232839464098,0.004137218563947442,-0.004179462583689286,0.0025911694219651338,-0.0009472323378352243,0.00015271198769023497,0.004405216642660992,0.010589143666902057,0.011135837847569276,0.007415680235995992,0.003109905722280567,0.0006506707782930358,225362.63853473507,0.0,225362.63853473507
2.5569,0.004168038644145611,-0.009765729900166775,0.01038619210776659,-0.007008139912294098,0.0029588024877460484,-0.0006053606737619344,0.004758542774902595,0.011441838288315919,0.012039544331892615,0.008026717370657934,0.0033719016371310914,0.0007065644526434095,1380885.5274352196,0.0,1380885.5274352196
2.559,0.001774149475714637,-0.0038252090892569868,0.003942651947163256,-0.0024872767349251035,0.0008927869041239767,-0.00011877149476235971,0.005097755433589835,0.012253640834471934,0.012887031421227007,0.008583368094559278,0.003598816635260689,0.0007523978063611529,163416.32215843693,0.0,163416.32215843693
2.5609,-0.0014551832105702545,0.003979909235177104,-0.004083917999835762,0.002632781983180621,-0.0010514798823098026,0.00019845484055791562,0.004782801597132152,0.011499801317655317,0.012100171858444368,0.008066485577540835,0.0033883918706089796,0.0007103758035010094,211519.35576516247,0.0,211519.35576516247
2.563,0.00452629303708818,-0.010193154105166968,0.01093000179942294,-0.007465516648665016,0.0032053299234853228,-0.0006606993724653787,0.007438540085103694,0.017884474797367156,0.018816809029955757,0.012542338442984803,0.005267005295789382,0.0011039796793657988,599375.5727922253,0.0,599375.5727922253
2.5649,0.004442706286560849,-0.009397588412909386,0.009831519094007035,-0.006398695685177813,0.0024353006105073405,-0.0003979025073213016,0.007083226571447863,0.017029627372040963,0.017915578211680848,0.011939769438906839,0.005011819566763109,0.0010488691448364282,569237.1020542675,0.0,569237.1020542675
2.5669,-0.0023557042420776497,0.0075935920158656245,-0.007903067024557231,0.00527512849436107,-0.0023815906145774335,0.0005797477236506587,0.007908278074598743,0.019015421315518893,0.02000832694337466,0.01333911864521824,0.0056037567757499076,0.0011748229187155345,286149.2849881769,0.0,286149.2849881769
2.569,0.005794666509501667,-0.011605013291671185,0.012480318836281867,-0.008469207864948203,0.003485271732042605,-0.0006672279123547398,0.008422173061583734,0.020250894067015083,0.021308967785173973,0.014206868485937534,0.005968330810297665,0.0012512620437472254,624535.1725342728,0.0,624535.1725342728
2.5709,0.01129335497439854,-0.025101969845138683,0.02628743596375216,-0.017253397201898224,0.00689500102817675,-0.0012756523114583196,0.008309698754821583,0.019978908179261273,0.021020240819513456,0.01401141325417011,0.005884003388523897,0.0012329474075894952,2688804.172633144,0.0,2688804.172633144
2.573,0.009449363315482628,-0.02130822292693324,0.02251328625195015,-0.01500792125658279,0.006213282620395333,-0.0012560424974115136,0.0069357190202070105,0.01667609776119527,0.017546242145647196,0.01169694167174572,0.004912709780230767,0.0010293260742254764,2964502.456769284,0.0,2964502.456769284
2.5749,0.005342541469659068,-0.011718987963917016,0.012355481091944398,-0.008156781252921519,0.0032966045486322315,-0.0006292796745461793,0.005758498025447525,0.013843888879746264,0.014562548117553536,0.0097035205325875,0.004072315952145067,0.0008523437345217725,1169938.6723296582,0.0,1169938.6723296582
2.5768,-0.004308393723526649,0.011348451277925165,-0.011982566576406839,0.00815083566943997,-0.0035957574453675534,0.0008157759263851538,0.00588838348918414,0.014157948697973849,0.014896595950953072,0.00993065263450226,0.004171310023045386,0.0008744778667888763,1078347.5413914206,0.0,1078347.5413914206
2.5789,0.006881517874532506,-0.015735222552365258,0.016684996339193958,-0.011198108470239276,0.004695320770552236,-0.0009639472553693018,0.0054130560031387925,0.013012875352586726,0.013688313337642878,0.009120514034398333,0.00382709577150427,0.0008011556397699727,2440901.0627633366,0.0,2440901.0627633366
2.5808,0.002605293914058393,-0.00543132306502514,0.005625343772663882,-0.0035364225172784813,0.0012983028797899365,-0.00020784432881826298,0.005668616642225048,0.013630207956151235,0.014341706584604864,0.009561405612157948,0.004016607430080904,0.0008413648851847606,279802.9076665968,0.0,279802.9076665968
2.583,0.0008823062189868836,-0.0013808075809151887,0.0014186816381567269,-0.0008248597272597635,0.00022727532812094609,6.654169850017766e-06,0.0051631544245438156,0.012414162256091451,0.013061997588829399,0.008707989500029595,0.003658241496884089,0.0007671392978922132,19734.288658570335,0.0,19734.288658570335
2.585,-0.00021640947714729464,0.0011642588761375805,-0.0010956018823264912,0.0006692200569347051,-0.00027378927734833525,6.96609508268331e-05,0.005386793381893732,0.012952332250558913,0.013629118325756494,0.00908654771983699,0.0038182585512740387,0.0008013060900168998,11781.042920251504,0.0,11781.042920251504
2.5868,0.0026460036523161534,-0.005706996487184313,0.005958301727162052,-0.0038510436541301374,0.001498172509691642,-0.0002532609125632801,0.005089957577318586,0.012236114385203096,0.012871181906760894,0.008576138244713222,0.0035989737199468887,0.0007535223958690243,336658.965671215,0.0,336658.965671215
2.589,0.00019027932395232483,0.00012837951825162008,-0.00013015577660269173,0.0001325027583902738,-0.00012143240770967623,5.8672586604302523e-05,0.00509374970362966,0.012247418994975764,0.012887376370936931,0.008591835858408241,0.0036088970053396972,0.000756447539490416,201.9375533689568,7.88904288536263e-46,201.9375533689568
2.5908,0.00451028892663885,-0.010300067410511815,0.010856715518364979,-0.007185763835188652,0.0029562866951176048,-0.00059346503112645,0.0047068475301878755,0.01131576327805257,0.011903137220504902,0.007931919990545997,0.0033302359362397584,0.0006977252387784405,1105023.4510466158,0.0,1105023.4510466158
2.593,-0.0014834267698091708,0.0040557042200646265,-0.004131874557373294,0.00269204968653014,-0.0011283804015240761,0.00024740108206633415,0.00514387926927852,0.01236850460554073,0.013015034823674677,0.00867775002408357,0.003646255853395839,0.0007648089869714347,179764.36092887862,0.0,179764.36092887862
2.595,0.0013382491897537818,-0.0026522152440051627,0.0026719464621010047,-0.0015834261849150266,0.0005084497706118185,-4.5757886286135196e-05,0.0048411962636873826,0.011641531600577357,0.012252026635962292,0.008171080157366768,0.0034352578693973104,0.0007210566299474501,90642.6816676955,0.0,90642.6816676955
2.5968,0.0017402714393277563,-0.0037774112169657315,0.004171975270658379,-0.0029399577236262076,0.0013335908453786516,-0.00031871861079246777,0.004517979474845505,0.01086164642914249,0.011426933269493868,0.007615005995366336,0.0031957630449214623,0.0006688098875876993,271441.46187442314,0.0,271441.46187442314
2.5978,-0.006163674281374654,0.015286572862692083,-0.01603332406312319,0.010682262792357733,-0.004525828128169707,0.0009648915422070248,0.004974421602566715,0.011959525989505957,0.01258016830570607,0.008382464738172581,0.0035175695637032407,0.0007355502489051279,3024027.3083267733,0.0,3024027.3083267733
2.5991,0.0015151033145706094,-0.0031871627303488026,0.0036154128798102647,-0.0026146681853518317,0.0012060521165713212,-0.0002835915656664856,0.004975445246790299,0.011963145158525916,0.012588172263797342,0.008393104190306236,0.0035264703849757356,0.000739562430779949,121710.90190932793,0.0,121710.90190932793
